,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
275,ZTF20acnezne,ZTF20abvyqia,ZTF21abhymom,ZTF20acrinvz,ZTF21aadacxv,ZTF21abizxkw,ZTF21abctnoh,ZTF21aaxthcj,ZTF20acwytht,ZTF21abebgfr,0.0,70.3424,70.553,71.1217,72.247,73.6158,75.4185,76.418,77.3251,77.78,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN IIP,SN Ia,SN IIP,SN II,SN Ia,SN Ia,SN,SN IIP,SN IIn,0.047,0.086,0.08,0.045,0.051,0.091,0.064468,0.1,0.033707,0.08545
276,ZTF20acnrphs,ZTF21aasrdct,ZTF20acowuix,ZTF21aapqzxr,ZTF21aarhnwn,ZTF21aarwlht,ZTF20acqzpta,ZTF20acfnuee,ZTF21aazebgh,ZTF21aawckpe,0.0,46.2112,46.4483,47.8001,49.2369,49.7401,51.0707,51.4727,51.4844,51.6841,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.05,0.080611,0.09,0.1035,0.049,0.08449,0.07135,0.06,0.076,0.047
277,ZTF20acnsgdb,ZTF21abnabtv,ZTF18abrbywo,ZTF21acbuwgu,ZTF21aahdpqu,ZTF20achsfcq,ZTF21aaaytny,ZTF20acpkprl,ZTF21aayqycm,ZTF18aaizgoq,0.0,56.2156,60.0825,61.4639,61.9563,64.6004,65.1738,65.7382,66.6801,67.1262,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.07,0.034457,0.0435,0.0533,0.07,0.097,0.0459,,0.09,0.07
278,ZTF20acnsinb,ZTF21aatklhw,ZTF21aapqzxr,ZTF21abxdcmp,ZTF20acowuix,ZTF20acoykif,ZTF21aarwlht,ZTF21aaplnef,ZTF21aaprevg,ZTF20aclzegl,0.0,38.2819,40.2743,44.5307,44.7176,46.0868,46.1494,48.1782,48.5014,48.5109,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.09,0.06689,0.1035,0.067,0.09,0.086,0.08449,0.075,0.080621,0.06
279,ZTF20acnviyk,ZTF20acnagjb,ZTF21aagnwkk,ZTF21abifrsi,ZTF21aaevrjl,ZTF18aagtwyh,ZTF20acpomqu,ZTF21absbwyz,ZTF21aazgkjf,ZTF20aclkyjg,0.0,46.4777,47.8665,49.4846,53.2709,54.3394,54.8153,55.6878,56.5152,57.1783,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN II,SN Ia,SN IIn,SN Ia,0.1,0.11,0.113,0.064,0.031,0.066041,0.052,0.09,0.142,0.126
280,ZTF20acnvlgg,ZTF21abcrhpk,ZTF21aafkpnp,ZTF20abvowvw,ZTF21aaprddk,ZTF21aarenhl,ZTF21abbliav,ZTF21aaqpykm,ZTF21aagycrc,ZTF21abbzjeq,0.0,48.1591,48.3007,52.3552,53.8048,54.2644,54.6676,57.4938,57.7546,57.9839,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,SN Ia,SN Ia,SN Ia,SN Ia,0.07,0.0744,0.08,0.05,0.053,0.04,0.049,0.06,0.068,0.043
281,ZTF20acnvtxy,ZTF21aaraqpr,ZTF20acpjodk,ZTF20aciaxil,ZTF21aaaovua,ZTF21abmksld,ZTF21aaaekuh,ZTF21abxsngi,ZTF21aamgrxm,ZTF20acpjfln,0.0,69.728,70.633,74.8955,78.1568,79.6116,80.9411,81.0194,82.1108,82.1391,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN IIP,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,SN Ia,0.03,0.0804,0.05,0.07,0.097,0.07,0.113,0.042,0.0401,0.038
282,ZTF20acnywhz,ZTF21aagteny,ZTF20achtubm,ZTF20acbttnt,ZTF20ackpjmb,ZTF21aappktx,ZTF21abdpgua,ZTF20actvpyc,ZTF20acumxrh,ZTF21abhyukx,0.0,61.9895,64.3301,65.0296,66.0725,67.3243,67.8977,69.3157,71.4094,72.8711,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.1,0.085,0.136,0.099,0.135,0.07,0.048,0.08,0.07,0.0886
283,ZTF20acnyxln,ZTF21aaejeyu,ZTF21abdosld,ZTF21aamucom,ZTF21aalnyny,ZTF21aaiaqhh,ZTF21aamfcji,ZTF20abvykmy,ZTF21aaloalc,ZTF20actawpa,0.0,46.344,50.9439,52.0988,64.078,64.8306,65.593,65.5979,66.5695,66.7044,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN II,0.055,0.026,0.076,0.025,0.041585,0.0207,0.046105,0.052,0.0594,0.025
284,ZTF20acnzkxb,ZTF18aabeszt,ZTF20acpkses,ZTF21aanrvcq,ZTF20acueziy,ZTF20actfeym,ZTF21aaomuka,ZTF20acpkled,ZTF21aawogdl,ZTF21aagtceu,0.0,50.2275,51.2678,52.3794,52.768,53.392,54.3433,56.1557,56.3323,57.4649,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN II,SN Ia-91T-like,SN Ic,SN Ia,SN Ia,SN Ia,SN Ib,SN Ia,0.02690421,0.081,0.045,0.068,0.023303,0.055905,0.07,0.091,0.031275,0.044665
285,ZTF20acnznms,ZTF21abzciqh,ZTF20abvquuo,ZTF18acvgjqv,ZTF20acogesf,ZTF21aanefkx,ZTF21aaxxmvs,ZTF21aaswvyc,ZTF21aaaokyp,ZTF21aaxswlc,0.0,38.9645,44.0329,46.2906,46.6515,46.7308,46.9874,47.0561,48.9982,51.1133,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SLSN-II,SN II,SN Ib,SN IIn,SN Ia,SLSN-II,SN IIb,SN Ia,TDE,SN Ia,0.204,0.076,0.03,0.091,0.06,0.26,0.053,0.07,0.19,0.072
286,ZTF20acnznol,ZTF21aawihwx,ZTF20acoqpbg,ZTF21aalyvyw,ZTF21abulrsl,ZTF21abfiuqf,ZTF21aagtceu,ZTF21aapjmda,ZTF20acsesce,ZTF19aamdmcs,0.0,64.1647,74.3933,76.1745,77.5173,78.6316,78.6645,79.3092,79.4991,80.518,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia-91bg-like,SN Ia,SN Ia,SN Ia-91bg-like,SN II,SN Ia,SN Ia-91bg-like,SN Ia,SN Ia,0.032312,0.044,0.06017,0.062128,0.0478,0.023646,0.044665,0.026949,0.052,0.041
287,ZTF20acoaqpm,ZTF20acpkzxq,ZTF21aagrhot,ZTF21abhtaiv,ZTF21aahvuvi,ZTF21abjciua,ZTF18aarindm,ZTF21abbewsz,ZTF21aahfjbs,ZTF21abdcauj,0.0,47.1515,49.1531,50.0619,52.1054,52.7778,52.9065,54.332,54.745,54.8652,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,Other,SN Ia-91T-like,SN Ia,SN Ia-pec,SN Ia,0.08,0.09,0.1,0.081,0.078297,0.06,0.097,0.075,0.073,0.09778
288,ZTF20acobamg,ZTF21abcfgub,ZTF20achtubm,ZTF21abeafwt,ZTF21aaglgcb,ZTF21aaxkckg,ZTF21abcpsjy,ZTF21abifrsi,ZTF21aazgkjf,ZTF20acggxac,0.0,48.1817,57.7886,58.3342,58.6813,60.1256,60.204,60.3964,60.405,61.0127,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ic-BL,SN Ia,SN Ia,SLSN-I,SN Ia,SN IIn,SN Ia,0.07,0.078,0.136,0.4,0.07,0.063,0.15,0.064,0.142,0.093
289,ZTF20acobevy,ZTF21aareexg,ZTF20acoaqpm,ZTF20achtubm,ZTF21aagrhot,ZTF21aapvvtb,ZTF21aaahliy,ZTF21abjciua,ZTF21aaglgcb,ZTF18aagtwyh,0.0,57.0754,57.1243,57.2681,58.3181,59.0809,60.9683,61.9961,62.742,63.3838,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,TDE,SN Ia-91T-like,Other,SN Ia,SN Ia,0.08,0.105,0.08,0.136,0.1,0.358,0.10579,0.06,0.07,0.066041
290,ZTF20acocohy,ZTF21achducl,ZTF21aanzcuj,ZTF20acplpur,ZTF21aarycyl,ZTF21aanfuuk,ZTF21abxmxut,ZTF20abzcefc,ZTF18acbxjaa,ZTF21abbwbja,0.0,67.2245,77.9931,83.0297,83.2577,83.4668,85.9254,86.0148,86.861,87.8635,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN IIn,SN II,SN Ia,SN Ia-91T-like,SN II,SN II,SN II,SN Ia,SN Ia,0.09,0.069,0.024,0.091,0.104,0.015,0.02,0.056,0.07,0.05
291,ZTF20acogesf,ZTF21aaqpykm,ZTF21aaahyjj,ZTF21abnvsic,ZTF21abjdiok,ZTF21aaxswlc,ZTF20acnznms,ZTF20ackhzba,ZTF18acvgjqv,ZTF21aaxstzy,0.0,41.4958,43.8538,45.052,46.1403,46.1719,46.6515,47.362,47.4853,48.0299,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SLSN-II,SN Ia,SN IIn,SN Ia,0.06,0.06,0.095,0.072,0.074,0.072,0.204,0.064,0.091,0.069
292,ZTF20acojxtb,ZTF21aahzspd,ZTF21aazqkeq,ZTF21aaoqbbw,ZTF20acpkpla,ZTF21aapduck,ZTF20acoqlav,ZTF21abdfdwi,ZTF21aahccrk,ZTF21abdthxn,0.0,41.2392,47.7685,52.4943,53.6479,55.9529,56.2061,56.5965,57.4704,58.5066,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN II,SN IIn,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.05,0.11,0.0283,0.050162,0.068,0.058,0.09,0.08612,0.097932,0.099
293,ZTF20acongti,ZTF18aajupnt,ZTF21aaxxoei,ZTF20acmaaan,ZTF21aavrvuj,ZTF21abfiuqf,ZTF21aawihwx,ZTF18aansqom,ZTF20abuqali,ZTF21aagbeah,0.0,70.8823,78.0164,78.8613,79.7245,80.6702,81.4028,81.5109,81.6368,81.7153,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,AGN,SN II,SN II,SN II,SN II,SN Ia-91bg-like,SN Ia,SN II,SN II,0.041,0.0367,0.035126,0.0187,0.064,0.023646,0.044,0.03,0.04,0.04
294,ZTF20acoqlav,ZTF21aamjgfp,ZTF21abasxdp,ZTF21abmdnft,ZTF21aaoqbbw,ZTF21aapduck,ZTF21aagtceu,ZTF21abvdyoj,ZTF21aacvupj,ZTF20acwuiuo,0.0,45.8106,48.4093,48.4239,48.8415,48.9667,49.0002,49.8297,50.9925,52.698,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN IIn,SN Ia,SN Ia,SN Ia,SN Ia,SN I,0.09,0.065589,0.07,0.065,0.050162,0.058,0.044665,0.112,0.0937,0.108
295,ZTF20acoqlrd,ZTF21aaflcai,ZTF21aayqdwk,ZTF21abpjpxr,ZTF21aabgdda,ZTF21aaprfkc,ZTF20ackdkva,ZTF21aarwlht,ZTF21aatklhw,ZTF20ackkejs,0.0,47.0968,51.7138,52.5749,52.9178,53.5669,54.401,55.0213,55.7307,55.8244,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.063152,0.069,0.06,0.09,0.09562,0.056,0.11,0.08449,0.06689,0.09171
296,ZTF20acoqpbg,ZTF20acgzjje,ZTF20achzugy,ZTF21aagtceu,ZTF21abkkuja,ZTF21aasyydo,ZTF18aadlaxo,ZTF20actpbck,ZTF20acpgzif,ZTF21aamjgfp,0.0,43.2881,48.8517,50.0722,50.9247,51.0572,53.644,54.2312,54.3511,54.4498,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.06017,0.07,0.048,0.044665,0.054164,0.061012,0.052953,0.06,0.06877,0.065589
297,ZTF20acordqz,ZTF20acoqlav,ZTF21abkrteb,ZTF21abdfdwi,ZTF21abdthxn,ZTF21abvdyoj,ZTF21aamjgfp,ZTF21aajvukh,ZTF21aamgrtx,ZTF20acwuiuo,0.0,54.1231,59.2767,61.6293,61.6387,61.6612,61.7524,62.0573,64.0904,64.1101,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN I,0.042,0.09,0.07295,0.08612,0.099,0.112,0.065589,0.055,0.0444,0.108
298,ZTF20acoredl,ZTF20acyybwo,ZTF21abifxhe,ZTF21aajfpwk,ZTF21aaydbtk,ZTF21ackhddc,ZTF21aafnabs,ZTF21aaqdxzv,ZTF21abcnkbe,ZTF21aaljjvt,0.0,62.4464,68.078,68.7483,68.9329,70.4707,70.8015,71.5133,72.179,72.5289,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.05796,0.071378,0.075,0.079139,0.057679,0.0641,0.087762,0.07036,0.046,0.08
299,ZTF20acotwur,ZTF21aamgrtx,ZTF20acfnuee,ZTF21abvdyoj,ZTF21abasxdp,ZTF21aantxma,ZTF20acoyvdg,ZTF20acoqlav,ZTF20acqelhh,ZTF21aaavhbu,0.0,53.4264,53.9908,55.8947,56.9064,57.5376,61.1206,61.4502,62.9155,63.552,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.05,0.0444,0.06,0.112,0.07,0.07023,0.09,0.09,0.06,0.0767
300,ZTF20acounxo,ZTF20acwfftd,ZTF20abyosmd,ZTF20acwobku,ZTF21abultbr,ZTF18aansqom,ZTF21abieuta,ZTF20acfvqjl,ZTF21abrpdsp,ZTF21aabfson,0.0,91.0527,92.9342,99.3936,99.6936,114.0935,114.8395,115.6144,115.6571,117.178,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN IIn,SN Ia,SN II,SN IIn,SN II,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,0.019153,0.02147,0.02106,0.035,0.0197470002,0.03,0.024,0.00898,0.037404,0.03231
301,ZTF20acouofb,ZTF21abtxqza,ZTF20achzugy,ZTF21abouznj,ZTF20actpbck,ZTF20abzjcdg,ZTF21abxnulm,ZTF20acxnafa,ZTF20abupxie,ZTF21aakybgi,0.0,65.654,66.0679,69.9298,70.7258,72.192,72.3762,72.4515,72.5167,73.7356,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN II,SN Ia,SN Ic,SN Ia,SN Ia,SN II,SN Ia,0.026932,0.046084,0.048,0.053,0.06,0.046432,0.075,0.06,0.0184,0.036705
302,ZTF20acowcee,ZTF20aciuftf,ZTF21aapkuur,ZTF21aaafgmv,ZTF21aarycyl,ZTF21aawdral,ZTF20acphsbv,ZTF21aaqqlfw,ZTF20acwogqz,ZTF21aabpvvx,0.0,58.626,59.6931,63.5701,68.9675,70.6574,70.8071,71.5841,72.1505,72.1833,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,Other,0.11,0.13,0.1,0.079,0.104,0.134,0.1205,0.09,0.09,0.074
303,ZTF20acowddo,ZTF18aabeszt,ZTF21aalgszc,ZTF21abgzlyi,ZTF21aaydwzt,ZTF20acrerzb,ZTF20actfeym,ZTF21acekmmm,ZTF20acgnenc,ZTF21aawlwoy,0.0,42.1369,44.6944,46.5334,46.7991,46.873,48.5101,49.369,49.6387,50.1824,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic-BL,SN II,SN Ia,0.073,0.081,0.054224,0.059,,0.07,0.055905,0.07,0.093,0.05032
304,ZTF20acowuix,ZTF21aapqzxr,ZTF20acfnuee,ZTF20ackkejs,ZTF21aarwlht,ZTF21accuexh,ZTF21aasrdct,ZTF21aatklhw,ZTF20acnsinb,ZTF21aasyzkt,0.0,37.4876,40.0586,40.4431,40.4857,41.7087,42.9889,44.5096,44.7176,45.4364,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.09,0.1035,0.06,0.09171,0.08449,0.072,0.080611,0.06689,0.09,0.062
305,ZTF20acoxdas,ZTF21aaplnef,ZTF21aatpsky,ZTF21aanyyde,ZTF21aatnxwt,ZTF21aapjmgf,ZTF20achdwmq,ZTF21aarwlht,ZTF20acowuix,ZTF21aauamtx,0.0,41.5491,43.989,44.7938,47.4328,48.0639,49.451,49.6431,50.1065,50.1204,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN II,SN Ia,SN Ia-91T-like,SN II,SN Ia,SN Ia,SN Ia,SN Ia,0.1,0.075,0.031,0.06,0.11,0.054,0.06,0.08449,0.09,0.09
306,ZTF20acoxmsr,ZTF20ackkejs,ZTF18aajjhkq,ZTF21aasrdct,ZTF21abjciua,ZTF21aapqzxr,ZTF21abhtaiv,ZTF21aaxubqf,ZTF21abrotmc,ZTF20achdcni,0.0,42.3979,44.7697,45.034,45.1591,45.6392,45.951,46.6796,46.7447,47.693,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,Other,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.071,0.09171,0.07,0.080611,0.06,0.1035,0.081,0.073698,0.097,0.106
307,ZTF20acoykif,ZTF20acnsinb,ZTF21aazebgh,ZTF21abrxwvv,ZTF20actvgsy,ZTF21aaeoxfd,ZTF21abtuutw,ZTF21abxdcmp,ZTF20aclggpx,ZTF21abhtaiv,0.0,46.0868,46.5296,46.6986,46.7568,47.7375,48.7157,51.7436,51.756,52.0343,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.086,0.09,0.076,0.093,0.10196,0.08,0.079,0.067,0.078,0.081
308,ZTF20acoyvdg,ZTF20acjutba,ZTF20acfnuee,ZTF21aapqzxr,ZTF20acyntiu,ZTF20acowuix,ZTF21aazebgh,ZTF21aasrdct,ZTF20accdijx,ZTF20acoykif,0.0,42.4254,45.353,46.6097,48.2636,49.0687,50.9069,51.1838,52.7807,53.1302,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,0.09,0.09,0.06,0.1035,0.11,0.09,0.076,0.080611,0.025,0.086
309,ZTF20acpbbqf,ZTF20actnuls,ZTF21aabfson,ZTF21aaixlfe,ZTF20actnzzk,ZTF18aansqom,ZTF21abcgxwy,ZTF20acpzaoa,ZTF21aakybgi,ZTF21abrpdsp,0.0,68.7151,75.2544,78.2984,78.9092,79.5515,80.8164,82.877,84.4438,85.2039,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN II,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ib,SN Ia,SN Ia,0.0445,0.030371,0.03231,0.034014,0.025144,0.03,0.05358,0.03,0.036705,0.037404
310,ZTF20acpbdvm,ZTF20acjbhhp,ZTF21aatdzmt,ZTF20acitpfz,ZTF20acpwjus,ZTF20acwxbyr,ZTF18acebssa,ZTF21aalgszc,ZTF20abygigy,ZTF20acgnenc,0.0,48.1665,49.9858,50.4766,50.6612,53.0719,53.4256,53.6134,53.7181,54.2285,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN II,SN Ia,TDE,SN Ia-91T-like,SN Ia,SN II,SN Ia,SN Ia,SN II,0.07389,0.050475,0.076,0.02738,0.075,0.086093,0.0296,0.054224,0.0595,0.093
311,ZTF20acpcuwx,ZTF20achzugy,ZTF18abxhsyn,ZTF21aajdbhw,ZTF19acwiqrc,ZTF20acgkbjz,ZTF21aaoekcj,ZTF20acumcrz,ZTF20accoccp,ZTF20acpgzif,0.0,55.6838,56.771,57.7015,58.162,58.1713,62.1118,63.1635,63.1986,64.318,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic,SN Ia,0.05,0.048,0.03757,0.04,0.048,0.047,0.031,0.054,0.063928,0.06877
312,ZTF20acpgnsn,ZTF20acsesce,ZTF18aafzers,ZTF21aaheulr,ZTF20aciubfx,ZTF21aatjavc,ZTF20acoredl,ZTF18abufaej,ZTF20acoqpbg,ZTF21aanrhag,0.0,65.4591,70.9037,74.2649,76.0059,77.4243,79.8008,79.9659,81.3973,81.5507,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia-pec,SN Ia,SN II,SN Ia,SN Ia,SN II,SN Ia,SN IIb,0.036258,0.052,0.048708,0.034,0.03107,0.053944,0.05796,0.062,0.06017,0.039724
313,ZTF20acpgokr,ZTF20acgchsp,ZTF21aatjavc,ZTF18abufaej,ZTF20acfaonm,ZTF20acgcgnf,ZTF20acwpixx,ZTF21aahzspd,ZTF21aapxogj,ZTF21abdfdwi,0.0,63.5823,71.0762,72.9914,74.5705,74.6834,75.2621,75.3496,75.6923,75.8004,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN II,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,0.027,0.0456,0.053944,0.062,0.07363,0.096,0.077451,0.11,0.060214,0.08612
