,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
2991,ZTF21aarrfxe,ZTF20achtyki,ZTF21abadowv,ZTF21aaweqit,ZTF21abowuoy,ZTF21aavrznp,ZTF20abqgrht,ZTF20acpyfsq,ZTF21aahfqxb,ZTF21aaphlle,0.0,45.5109,47.1202,47.5203,47.5405,48.7777,49.1422,49.1742,49.2922,49.4062,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN II,None,None,None,None,None,None,-99.0,-99.0,-99.0,0.06,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2992,ZTF21aarrhib,ZTF21aardcks,ZTF20ackdkva,ZTF21aaxxmvs,ZTF18acvgjqv,ZTF21aaqmgnp,ZTF21aaxswlc,ZTF21abowqqa,ZTF18acnbpmd,ZTF21aaasxel,0.0,46.1041,47.3284,47.7405,50.5368,53.1866,53.2322,53.5263,53.5768,53.7858,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,SN IIb,SN IIn,None,SN Ia,SN Ia,None,SN Ia,-99.0,-99.0,0.11,0.053,0.091,-99.0,0.072,0.09,-99.0,0.088
2993,ZTF21aarrhin,ZTF21abcoodb,ZTF18aauzldt,ZTF20acveunb,ZTF21aaygefv,ZTF21aarteco,ZTF21aartdkg,ZTF18acchzkn,ZTF21acizkdz,ZTF21aawjgol,0.0,57.461,57.904,59.4467,61.0992,61.4071,61.9835,62.2813,62.4293,62.7374,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2994,ZTF21aarrkwn,ZTF20acgmqgv,ZTF21aaaalaf,ZTF20achkmlh,ZTF18aakbuks,ZTF20achnjnz,ZTF21abvrlup,ZTF21abavzkn,ZTF21aardypy,ZTF20actvmuw,0.0,49.5709,51.2665,52.0653,52.4441,53.9477,54.1228,55.3663,56.3885,56.6781,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,SN Ia,None,None,None,SN Ia,None,None,None,-99.0,0.08,0.05,-99.0,-99.0,-99.0,0.095,-99.0,-99.0,-99.0
2995,ZTF21aarrrsx,ZTF21abcemzh,ZTF21aagysdv,ZTF21aaxhinu,ZTF19aajwlap,ZTF21aafkpnp,ZTF18aauhpyb,ZTF20abnorit,ZTF21aarkoym,ZTF21aaaokyp,0.0,50.8839,55.9705,66.3472,69.0994,69.1731,70.2692,71.7502,72.1121,72.1557,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia,None,None,None,TDE,-99.0,-99.0,-99.0,-99.0,-99.0,0.08,-99.0,-99.0,-99.0,0.19
2996,ZTF21aarsdar,ZTF21aarzrst,ZTF21aazcfrm,ZTF21aanyvnn,ZTF21aaarhls,ZTF21abcoqqt,ZTF21aajswnl,ZTF21acipbwd,ZTF21aaxykgp,ZTF21aadaqsf,0.0,53.9373,59.1883,61.5037,63.5014,63.7386,64.0392,65.2153,65.4776,66.6519,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.094,-99.0,-99.0
2997,ZTF21aarsgwk,ZTF21aaqyraq,ZTF20acwqlts,ZTF21abcltia,ZTF20acyxprc,ZTF21aaxtshx,ZTF21aagshio,ZTF21aarpmqf,ZTF21abpozxb,ZTF21ablqixd,0.0,57.8245,57.8338,57.9232,61.3236,61.7104,63.2033,63.9236,64.0846,64.432,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2998,ZTF21aarsltk,ZTF18abvrvdk,ZTF20acgrvkt,ZTF21abavzmz,ZTF21aapkarm,ZTF21aaigndt,ZTF21abqljmq,ZTF21aayfbwv,ZTF20acusjxt,ZTF20aclwvrl,0.0,38.4593,43.5461,45.1775,45.7259,45.8248,46.214,46.2697,47.8352,48.0219,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2999,ZTF21aarsqrk,ZTF21abwouwa,ZTF21abbohfy,ZTF21aaqebzh,ZTF21aawacvf,ZTF21aarteuc,ZTF21aacuhmt,ZTF21abcomqo,ZTF20adaeagd,ZTF20acmocrp,0.0,50.9183,58.1707,59.0776,59.205,60.8149,63.0395,64.6966,65.3395,65.3672,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3000,ZTF21aartdkg,ZTF21aasfvsq,ZTF21aarteco,ZTF21aagoqez,ZTF21abpland,ZTF21abcmflg,ZTF21aarmlbk,ZTF20ackapmm,ZTF21aagqkwo,ZTF21aaygefv,0.0,42.9801,43.6242,44.9854,47.1739,47.5503,48.3064,48.6532,49.905,51.3792,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,SN Ia,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,0.123,-99.0,-99.0,-99.0,-99.0,-99.0
3001,ZTF21aarteco,ZTF21aagtmmp,ZTF18acchzkn,ZTF20acxfcir,ZTF21aartdkg,ZTF21aarzqri,ZTF20acwogqz,ZTF18aauzldt,ZTF21aarmlbk,ZTF21aantose,0.0,35.3615,38.8633,42.8892,43.6242,44.4834,46.1432,46.7349,46.918,47.0935,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09,-99.0,-99.0,-99.0
3002,ZTF21aartehc,ZTF21aaqebzh,ZTF20aclkyjg,ZTF21aapjlyx,ZTF20acnznxh,ZTF20actkoic,ZTF20acqyfie,ZTF21abbgtcy,ZTF20acoqpyb,ZTF21aapnupd,0.0,45.9564,46.4158,47.3481,47.9865,49.0522,49.5341,49.6816,50.1767,50.252,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,None,None,None,None,None,None,-99.0,-99.0,0.126,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3003,ZTF21aarteuc,ZTF21aatnvxu,ZTF21aaqgsft,ZTF20adaeagd,ZTF21aatlfdp,ZTF21aalyutg,ZTF21abrxwvv,ZTF21aaogmvs,ZTF18accicnc,ZTF21abowuqe,0.0,35.3812,38.793,41.2873,42.9041,43.7246,43.774,44.1915,45.3596,45.6692,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.093,-99.0,-99.0,-99.0
3004,ZTF21aartgiv,ZTF19aadgily,ZTF21abbzqvv,ZTF20acgnenc,ZTF21abhkeak,ZTF21abflmkk,ZTF21aawlwoy,ZTF20acowddo,ZTF21aaabtyq,ZTF20acyyavb,0.0,57.6585,58.0185,58.4996,60.9815,61.5044,64.1247,65.5561,66.4904,67.6756,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ic-BL,None,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.0461,-99.0,0.076,0.093,0.065,0.057,0.05032,0.073,0.051295,0.048
3005,ZTF21aarthnh,ZTF21aasqvqh,ZTF21abjcywh,ZTF20acpyndh,ZTF20acowcee,ZTF20acoujic,ZTF20acveunb,ZTF21abcpbjj,ZTF20acwphbg,ZTF21abcujiu,0.0,42.9374,55.036,61.2966,63.087,63.3598,64.3131,64.6019,65.2372,65.9215,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,SN Ia,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,0.11,-99.0,-99.0,-99.0,-99.0,-99.0
3006,ZTF21aartlys,ZTF21aawgyly,ZTF21aarnlgc,ZTF20acxfdjs,ZTF21abiawge,ZTF21abcmflg,ZTF18acehihc,ZTF21abctfpg,ZTF21aasgrpw,ZTF20achqqhe,0.0,45.3083,50.9198,51.8622,55.4591,55.5724,55.5866,56.3734,56.6638,56.6722,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.095,-99.0
3007,ZTF21aaruubh,ZTF21aalghef,ZTF21abdiilh,ZTF21aavdjak,ZTF21aauvmiz,ZTF21aahevzr,ZTF21aaashlz,ZTF20acpbwew,ZTF20acwqlcx,ZTF21aardzpj,0.0,45.0657,45.292,50.1876,50.2202,54.5379,54.5931,54.9357,55.5963,55.9963,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3008,ZTF21aarwgjb,ZTF21aarnlgc,ZTF21aaxkccg,ZTF21aalklsu,ZTF21abwjmsj,ZTF21abqjmfy,ZTF20acyvzje,ZTF21abcmflg,ZTF21aakysyw,ZTF21abowsie,0.0,37.3832,40.9397,42.4012,43.3642,43.4699,44.0883,44.8046,45.3498,45.7243,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3009,ZTF21aarwlht,ZTF21aatklhw,ZTF19aabyvwv,ZTF21aasafkl,ZTF20acowuix,ZTF20abarsvz,ZTF20ackhzba,ZTF21aapqzxr,ZTF20acqzpta,ZTF19aaippyv,0.0,31.4383,37.9978,38.7896,40.3886,40.7112,41.2949,41.8273,41.8718,42.8475,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,0.08449,0.06689,-99.0,0.075382,0.09,0.039,0.064,0.1035,0.07135,-99.0
3010,ZTF21aarwwzd,ZTF20acvdfkf,ZTF21abdhakc,ZTF21abwtyle,ZTF21aayoneu,ZTF21aalklsu,ZTF21aazhmta,ZTF21aahcldr,ZTF21abctgsv,ZTF21aaxtzsh,0.0,36.4203,43.1086,43.4669,43.5554,44.0576,44.4625,44.7691,45.4263,46.6313,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3011,ZTF21aarxbac,ZTF21abqfkpm,ZTF21aasgqwv,ZTF21aatwhta,ZTF21aauakph,ZTF18aczerpr,ZTF21aapllew,ZTF21aapxpsp,ZTF21aahvksh,ZTF21abfnjya,0.0,44.8884,45.0753,47.3462,47.7646,49.8241,49.9864,50.0836,50.8215,50.9111,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3012,ZTF21aarxbbb,ZTF21abdskub,ZTF18aafzcbw,ZTF21acgylrk,ZTF21aakysyw,ZTF21abpyefp,ZTF21aajswnl,ZTF21abdleps,ZTF21aazeirl,ZTF20acuiqih,0.0,49.315,51.7212,52.3181,52.5795,52.5902,53.2613,53.2748,53.3363,53.4253,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3013,ZTF21aarxuih,ZTF21aaepfmb,ZTF21aaashlz,ZTF21aasoybw,ZTF21aauvmiz,ZTF21aahdshq,ZTF20acuxlgx,ZTF21aajtaiw,ZTF21abbquja,ZTF20acpmgpp,0.0,42.2194,42.5212,46.9624,48.6213,48.7359,48.7951,51.338,51.7098,52.0925,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3014,ZTF21aarycru,ZTF21abfmivl,ZTF21aamgvsy,ZTF18adbclta,ZTF21aaigqir,ZTF20acrheie,ZTF20acoqlav,ZTF21achkrsw,ZTF21aazhgbq,ZTF20acwsaud,0.0,54.0216,62.7265,63.5838,65.1038,65.9471,66.6777,67.0013,67.2088,67.6556,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,SN Ia,SN Ia,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,0.071186,0.049431,0.09,-99.0,-99.0,-99.0
3015,ZTF21aarycyl,ZTF21aabyqfl,ZTF21abejemh,ZTF21aagtoyj,ZTF21abxhnep,ZTF20acihfol,ZTF21abcpcgi,ZTF21aapkjri,ZTF21ackjdav,ZTF20acoxerh,0.0,47.218,48.4805,49.2256,51.7896,52.5308,54.0985,56.5278,56.9654,57.4948,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-91T-like,None,None,None,None,None,None,None,None,None,0.104,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3016,ZTF21aaryfvu,ZTF21aakhofp,ZTF21aagnxdt,ZTF21aayysgs,ZTF20acyyaiq,ZTF21abcgnql,ZTF21aaplnuo,ZTF20acxsnpk,ZTF20acqcxmx,ZTF20acptyge,0.0,41.8984,44.0275,48.4802,49.0167,50.0537,50.0855,50.1407,51.638,51.7389,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN Ia,None,SN Ib,None,None,None,None,-99.0,-99.0,-99.0,0.121,-99.0,0.017578,-99.0,-99.0,-99.0,-99.0
3017,ZTF21aarytbc,ZTF21aaplnuo,ZTF21aalkkan,ZTF21aarztzh,ZTF19aazlrsy,ZTF21aaqymzc,ZTF21aahnpyt,ZTF21aaxybac,ZTF20acyvzje,ZTF21aavrznp,0.0,44.3743,46.1509,47.5411,47.7441,49.1536,51.7554,52.0852,52.1389,52.36,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,None,None,None,None,None,None,None,None,None,0.078,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3018,ZTF21aarzalr,ZTF21aagtgoj,ZTF21abqqbgq,ZTF21aavhweb,ZTF20acnevro,ZTF21aaadroe,ZTF21aaxshgu,ZTF21aacufjp,ZTF21abjrsop,ZTF21aawcktq,0.0,41.6625,46.5269,46.598,47.1456,47.1714,47.9036,47.9617,48.0927,48.4259,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3019,ZTF21aarzjfu,ZTF21aagmrvn,ZTF20acorcpq,ZTF21aarlbhq,ZTF21abmdfub,ZTF21aacuhay,ZTF21abdauiq,ZTF21acimaio,ZTF19aaafgdr,ZTF21aaogkmw,0.0,41.0874,44.7236,48.8491,51.3976,52.6026,52.775,53.1872,54.8589,54.8772,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3020,ZTF21aarznee,ZTF21aaeoudl,ZTF20acvbmdy,ZTF20acqqagz,ZTF20acgjtuo,ZTF21aapvvtb,ZTF21aapkysb,ZTF21aaijkpx,ZTF21aaxtlvc,ZTF21aaplooa,0.0,47.6182,51.6852,53.1566,53.2211,54.1347,54.6075,54.6372,54.8368,54.9094,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,TDE,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.358,-99.0,-99.0,-99.0,-99.0
3021,ZTF21aarzqri,ZTF21aagtmmp,ZTF21abebkdu,ZTF21abvqzzb,ZTF21aaanxmm,ZTF20acxnnyr,ZTF20acvnfpj,ZTF21aarpmqf,ZTF20acwogqz,ZTF21aalklsu,0.0,33.4497,39.6054,40.549,40.9681,41.6825,42.2209,43.1252,43.2337,44.4627,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09,-99.0
3022,ZTF21aarzqxc,ZTF21acjtgeo,ZTF21abfuynz,ZTF21aabedrl,ZTF21abjrzqv,ZTF21abvaqri,ZTF20acqcwhj,ZTF21aaaadkb,ZTF21aaydsfe,ZTF21aaxsuuk,0.0,54.7406,55.0269,57.7498,57.7954,59.0893,59.471,60.1804,60.4214,61.1059,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3023,ZTF21aarzrix,ZTF21abvgprv,ZTF20acgywhr,ZTF21abrgxvz,ZTF20acpqxsz,ZTF21abifgyt,ZTF21abbquja,ZTF21aahdshq,ZTF21aahnpyt,ZTF21abxmjqd,0.0,48.9221,49.9622,50.7042,50.8946,50.968,51.0431,51.0443,51.4569,51.6069,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3024,ZTF21aarzrnb,ZTF21abcfnuk,ZTF21abeguum,ZTF21aaqzqdy,ZTF20acoheud,ZTF20acmntog,ZTF21abdfsbz,ZTF21aaqhwgh,ZTF21aatxpur,ZTF21aasqyoo,0.0,38.4847,42.5563,43.6089,45.2887,45.4738,45.7444,47.7805,48.7639,49.2622,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.09,-99.0,0.08317,-99.0,-99.0
3025,ZTF21aarzrst,ZTF21aazicln,ZTF18aawxxvy,ZTF21aaarhls,ZTF21aasqyoo,ZTF21aajswnl,ZTF18adaknbe,ZTF21aatxpur,ZTF21aarsdar,ZTF19acplpzt,0.0,46.3135,47.4156,47.5275,51.6165,52.2806,52.4986,53.4377,53.9373,54.2396,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3026,ZTF21aarztzh,ZTF21aaqyemz,ZTF21aawkqfb,ZTF18abvrvdk,ZTF19aazlrsy,ZTF21aarytbc,ZTF18aczergf,ZTF20abxphtb,ZTF20aciuciv,ZTF21abcfnuk,0.0,42.694,44.5642,45.0384,46.675,47.5411,47.5636,48.6985,49.2118,49.5507,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN II,None,None,SN II,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.078,-99.0,-99.0,0.097,-99.0
3027,ZTF21aarzuul,ZTF21aaxtgoa,ZTF21abizxrv,ZTF21abcounq,ZTF21abuljzy,ZTF19aaskjug,ZTF21aahcldr,ZTF21aaroxvw,ZTF21aaqbakr,ZTF21aagmrvn,0.0,35.8893,39.3417,41.2546,43.1794,43.6201,45.0273,48.8642,49.0744,49.293,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3028,ZTF21aarzxmn,ZTF21abizxrv,ZTF21aaxtekc,ZTF21aaxxdxh,ZTF20aclhinb,ZTF20acwzxxy,ZTF21abxhndv,ZTF21aacufjp,ZTF20aazhuqd,ZTF21abcounq,0.0,44.078,46.8568,52.2897,52.2906,52.7893,53.555,54.319,54.3508,54.7216,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3029,ZTF21aarzxnb,ZTF20acuxjus,ZTF20acsfcph,ZTF21abdhbrh,ZTF21aarndkw,ZTF21aawkuqe,ZTF20acpqxsz,ZTF21aagmjby,ZTF21abwbuxf,ZTF21aahmxfs,0.0,46.8822,48.842,51.1023,52.3312,53.568,54.8456,55.9007,56.0015,56.2257,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ic,None,None,None,None,None,None,None,None,-99.0,0.058,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3030,ZTF21aasafkl,ZTF21aarwlht,ZTF21aapqzxr,ZTF18acxhvzb,ZTF20acrzuko,ZTF21abdlyrc,ZTF21aatklhw,ZTF21aatkdcw,ZTF20accdijx,ZTF21aazybsh,0.0,38.7896,44.6483,45.4397,45.7543,46.0139,47.0049,47.3951,49.2265,49.9856,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,None,SN I,SN Ia,SN Ia,SN Ia,SN II,SN II,0.075382,0.08449,0.1035,-99.0,0.06,0.08,0.06689,0.090764,0.025,0.04294
3031,ZTF21aasaxdk,ZTF21aaydwzt,ZTF21aawzkdr,ZTF21abmwmnp,ZTF21aaoqbbw,ZTF21aapkcwh,ZTF21aaokuyo,ZTF18aabeszt,ZTF18ablmduj,ZTF21aaaotku,0.0,38.9903,45.4284,47.5717,47.7624,50.7413,50.9099,51.6019,51.8356,52.3586,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,None,SN Ia,SN IIn,None,None,SN Ia,SN Ia,SN Ia,0.0875,,-99.0,0.096,0.050162,-99.0,-99.0,0.081,0.079,0.087927
3032,ZTF21aasayxd,ZTF21aawkqfb,ZTF21aaarlmx,ZTF21aapkzug,ZTF21aabvtqd,ZTF21aakupql,ZTF20acxuxdd,ZTF21abwadcg,ZTF21aaxtgei,ZTF18aawpuqx,0.0,46.5809,48.4155,49.771,51.3489,51.7776,52.938,53.149,53.2349,53.6004,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
